Temperature,Humidity,Light,CO2,HumidityRatio,Label
0.935766024,0.724894515,0.180898166,0.302431977,0.004925805,0
0.936449364,0.725316456,0.182953827,0.305080665,0.004933715,0
0.935766024,0.724050633,0.196078431,0.30596356,0.004920025,0
0.938499385,0.724050633,0.196078431,0.304599085,0.0049401,0
0.938499385,0.724050633,0.191334598,0.304358295,0.0049401,0
0.938499385,0.724050633,0.198186802,0.303555663,0.0049401,0
0.938499385,0.723417722,0.211891208,0.303876716,0.004935747,0
0.940754408,0.723417722,0.205249842,0.305682639,0.004952348,0
0.94300943,0.721518987,0.203668564,0.306766193,0.004955853,0
0.94300943,0.721518987,0.173466161,0.305201059,0.004955853,0
0.94300943,0.721518987,0.179422307,0.304358295,0.004955853,0
0.94300943,0.721518987,0.19259962,0.304599085,0.004955853,0
0.94300943,0.721518987,0.168247944,0.304679348,0.004955853,0
0.943829438,0.722025316,0.170303605,0.303876716,0.004965413,0
0.94300943,0.721518987,0.200031626,0.30447869,0.004955853,0
0.94300943,0.721518987,0.206989247,0.305682639,0.004955853,0
0.94437611,0.723206751,0.215897112,0.304839875,0.00497765,0
0.947109471,0.72278481,0.226280835,0.303395136,0.00499499,0
0.947109471,0.721518987,0.208096142,0.301950397,0.004986172,0
0.947109471,0.721518987,0.210784314,0.302913556,0.004986172,0
0.948476151,0.721518987,0.212734556,0.303716189,0.004996314,0
0.950184502,0.721518987,0.200189753,0.303274741,0.005009018,0
0.951209512,0.721518987,0.218216319,0.301950397,0.005016654,0
0.951209512,0.718734177,0.172675522,0.303635926,0.004997136,0
0.951209512,0.718734177,0.231815307,0.303274741,0.004997136,0
0.951209512,0.718734177,0.191650854,0.304197769,0.004997136,0
0.953054531,0.720126582,0.154016445,0.305080665,0.005020639,0
0.954899549,0.721518987,0.09487666,0.305080665,0.005044229,0
0.951209512,0.720822785,0.098829855,0.304839875,0.005011775,0
0.949842832,0.721518987,0.08855155,0.30227145,0.005006475,0
0.948134481,0.722151899,0.083965844,0.304839875,0.004998193,0
0.947109471,0.724050633,0.086812144,0.30496027,0.005003808,0
0.947109471,0.725316456,0.091081594,0.305803034,0.005012626,0
0.945742791,0.725738397,0.114062829,0.304679348,0.005005381,0
0.94300943,0.725316456,0.10974067,0.303515531,0.004982145,0
0.94300943,0.726582278,0.108475648,0.303515531,0.00499091,0
0.94300943,0.727151899,0.124288425,0.306043824,0.004994854,0
0.941881919,0.728860759,0.109846089,0.306124087,0.004998292,0
0.941881919,0.728860759,0.085262492,0.30471948,0.004998292,0
0.938499385,0.728860759,0.065464896,0.306766193,0.004973181,0
0.938499385,0.730759494,0.061353574,0.308210932,0.00498624,0
0.938499385,0.734177215,0.061353574,0.308451722,0.005009748,0
0.938499385,0.734177215,0.067046173,0.309053696,0.005009748,0
0.937132705,0.735021097,0.05945604,0.309174091,0.005005352,0
0.934399344,0.734177215,0.05945604,0.310257645,0.004979236,0
0.934399344,0.735443038,0.05945604,0.308692511,0.00498789,0
0.934399344,0.736708861,0.058349146,0.31061883,0.004996544,0
0.933169332,0.738396625,0.058823529,0.307889879,0.004998908,0
0.931939319,0.739240506,0.055028463,0.306284614,0.004995496,0
0.930709307,0.739240506,0.049652119,0.306284614,0.00498634,0
0.930709307,0.741518987,0.044275775,0.306284614,0.005001832,0
0.929684297,0.740949367,0.049652119,0.310016855,0.004990323,0
0.927634276,0.740949367,0.055028463,0.312545148,0.004975081,0
0.926609266,0.741518987,0.066413662,0.31061883,0.004971324,0
0.926609266,0.743417722,0.058349146,0.309053696,0.004984156,0
0.926609266,0.744050633,0.064516129,0.311581989,0.004988433,0
0.926609266,0.744050633,0.060468058,0.311100409,0.004988433,0
0.925584256,0.744746835,0.061827957,0.31013725,0.004985504,0
0.923534235,0.746835443,0.060299389,0.312866201,0.004984315,0
0.922509225,0.747468354,0.05540797,0.314230677,0.004980941,0
0.922509225,0.749367089,0.05945604,0.309174091,0.004993695,0
0.922509225,0.749367089,0.05945604,0.309655671,0.004993695,0
0.922509225,0.75,0.060404807,0.315193836,0.004997947,0
0.921381714,0.751265823,0.063251107,0.314832651,0.004998023,0
0.920254203,0.750632911,0.067678684,0.314712256,0.004985371,0
0.919126691,0.750632911,0.074636306,0.316156995,0.004976977,0
0.919502528,0.752658228,0.08285895,0.313989887,0.004993318,0
0.91799918,0.751898734,0.083175206,0.317240549,0.00497704,0
0.91799918,0.751898734,0.06799494,0.31627739,0.00497704,0
0.91799918,0.751898734,0.058191018,0.315434626,0.00497704,0
0.91799918,0.751898734,0.060404807,0.314230677,0.00497704,0
0.91799918,0.754177215,0.067362429,0.315675415,0.004992243,0
0.91799918,0.754177215,0.057242252,0.315916205,0.004992243,0
0.91799918,0.754177215,0.058349146,0.317601734,0.004992243,0
0.91799918,0.754177215,0.057769344,0.316237258,0.004992243,0
0.915949159,0.756708861,0.049652119,0.31627739,0.004993803,0
0.913899139,0.756708861,0.053447185,0.316879364,0.004978511,0
0.914719147,0.758379747,0.051233397,0.317601734,0.004995718,0
0.913899139,0.759493671,0.051233397,0.317722129,0.00499698,0
0.913899139,0.759493671,0.051233397,0.317601734,0.00499698,0
0.913899139,0.759493671,0.047754586,0.318564893,0.00499698,0
0.913899139,0.762025316,0.055344719,0.318805683,0.005013771,0
0.913899139,0.762025316,0.069259962,0.317842523,0.005013771,0
0.913899139,0.762025316,0.04886148,0.314953046,0.005013771,0
0.912669127,0.761181435,0.047860004,0.315434626,0.004998963,0
0.910209102,0.759493671,0.05028463,0.317120154,0.004969456,0
0.910209102,0.759493671,0.039848197,0.317200417,0.004969456,0
0.910209102,0.759493671,0.042220114,0.31627739,0.004969456,0
0.910209102,0.759493671,0.044117647,0.318324103,0.004969456,0
0.910209102,0.759493671,0.036053131,0.319287262,0.004969456,0
0.910209102,0.759493671,0.036053131,0.318685288,0.004969456,0
0.910209102,0.759493671,0.036053131,0.315916205,0.004969456,0
0.910209102,0.761392405,0.036053131,0.315675415,0.004981979,0
0.908159082,0.762025316,0.036053131,0.314471466,0.004970869,0
0.908159082,0.762658228,0.046805819,0.315073441,0.00497503,0
0.906109061,0.764556962,0.046805819,0.317842523,0.004972221,0
0.906109061,0.764556962,0.046805819,0.318645156,0.004972221,0
0.906109061,0.766835443,0.045962471,0.319126736,0.004987158,0
0.906109061,0.766835443,0.042694497,0.318564893,0.004987158,0
0.906109061,0.766835443,0.051233397,0.31752147,0.004987158,0
0.906109061,0.766835443,0.054237824,0.316879364,0.004987158,0
0.906109061,0.766835443,0.055028463,0.318163577,0.004987158,0
0.906109061,0.768101266,0.058032891,0.318203708,0.004995456,0
0.906109061,0.768101266,0.04886148,0.319046472,0.004995456,0
0.904059041,0.768101266,0.062618596,0.318805683,0.004980131,0
0.905084051,0.768734177,0.051233397,0.320491211,0.004991931,0
0.9033757,0.767679325,0.052709256,0.319608315,0.004972277,0
0.904059041,0.768101266,0.04886148,0.318805683,0.004980131,0
0.90200902,0.766835443,0.055028463,0.317681997,0.0049566,0
0.904059041,0.768734177,0.055028463,0.318564893,0.004984267,0
0.90200902,0.768101266,0.060721063,0.316999759,0.004964847,0
0.90200902,0.768101266,0.055028463,0.320732001,0.004964847,0
0.9033757,0.769367089,0.055028463,0.321213581,0.004983296,0
0.90200902,0.769367089,0.055028463,0.322056345,0.004973094,0
0.90200902,0.769367089,0.055028463,0.321213581,0.004973094,0
0.90200902,0.769367089,0.056504322,0.322818846,0.004973094,0
0.90200902,0.769367089,0.064041746,0.320130026,0.004973094,0
0.90200902,0.769367089,0.069576218,0.319608315,0.004973094,0
0.90200902,0.770063291,0.061827957,0.320250421,0.004977631,0
0.90200902,0.771455696,0.05945604,0.32169516,0.004986703,0
0.90200902,0.772151899,0.057811512,0.320852396,0.00499124,0
0.90200902,0.771223629,0.076744676,0.325066217,0.004985191,0
0.90200902,0.771455696,0.083017078,0.326510956,0.004986703,0
0.90200902,0.769367089,0.081910183,0.328918854,0.004973094,0
0.90303403,0.770759494,0.06514864,0.327714905,0.00498983,0
0.90200902,0.770295359,0.056504322,0.330684646,0.004979143,0
0.90200902,0.772151899,0.050442758,0.33325307,0.00499124,0
0.90200902,0.772151899,0.051233397,0.332610964,0.00499124,0
0.90200902,0.772151899,0.047596458,0.328557669,0.00499124,0
0.90200902,0.772151899,0.046805819,0.329159644,0.00499124,0
0.90200902,0.772151899,0.050600886,0.331326752,0.00499124,0
0.90200902,0.772151899,0.041429475,0.328678064,0.00499124,0
0.900881509,0.772151899,0.047754586,0.325908981,0.004982806,0
0.900505672,0.772151899,0.037739827,0.322818846,0.004979998,0
0.898626486,0.774683544,0.039215686,0.326149771,0.00498239,0
0.897498975,0.774683544,0.039215686,0.324584638,0.004973966,0
0.897498975,0.774683544,0.037318153,0.326872141,0.004973966,0
0.897498975,0.774683544,0.041534894,0.326510956,0.004973966,0
0.897498975,0.77721519,0.039215686,0.324584638,0.004990351,0
0.897498975,0.776371308,0.040480708,0.327795168,0.004984889,0
0.897498975,0.77721519,0.028779254,0.32807609,0.004990351,0
0.897498975,0.77721519,0.027830487,0.330122803,0.004990351,0
0.897498975,0.77721519,0.026723593,0.330002408,0.004990351,0
0.897498975,0.77721519,0.032468902,0.328758327,0.004990351,0
0.897498975,0.77721519,0.028673835,0.329882013,0.004990351,0
0.893398934,0.77721519,0.034788109,0.330604382,0.004959725,0
0.893398934,0.77721519,0.036263968,0.327153062,0.004959725,0
0.893398934,0.778924051,0.03542062,0.326631351,0.004970717,0
0.893398934,0.77835443,0.025616698,0.326029376,0.004967053,0
0.893398934,0.779493671,0.039215686,0.319528052,0.004974381,0
0.892168922,0.779493671,0.038161501,0.319768842,0.004965198,0
0.893398934,0.781392405,0.051865908,0.317962918,0.004986595,0
0.890938909,0.782025316,0.050811723,0.317842523,0.004972255,0
0.892476425,0.782025316,0.040638836,0.312906333,0.004983755,0
0.893398934,0.782025316,0.054237824,0.313749097,0.004990666,0
0.891553916,0.782025316,0.055028463,0.314471466,0.004976852,0
0.891553916,0.782025316,0.046805819,0.312063569,0.004976852,0
0.893398934,0.782025316,0.046173308,0.312705675,0.004990666,0
0.890938909,0.782025316,0.039215686,0.31431094,0.004972255,0
0.889708897,0.782025316,0.046805819,0.314351072,0.004963072,0
0.889708897,0.782025316,0.036053131,0.317481339,0.004963072,0
0.893398934,0.782025316,0.037634409,0.318324103,0.004990666,0
0.889708897,0.782025316,0.046173308,0.316301469,0.004963072,0
0.889708897,0.782953587,0.050600886,0.316397785,0.00496901,0
0.889708897,0.783417722,0.049019608,0.317962918,0.004971979,0
0.890938909,0.782953587,0.038372338,0.315755679,0.004978204,0
0.889708897,0.783417722,0.045066414,0.316879364,0.004971979,0
0.889708897,0.783881856,0.052076745,0.314953046,0.004974949,0
0.889708897,0.784113924,0.049019608,0.314953046,0.004976433,0
0.889708897,0.784810127,0.039848197,0.315755679,0.004980887,0
0.889708897,0.782025316,0.039848197,0.314953046,0.004963072,0
0.889708897,0.784810127,0.049019608,0.313628702,0.004980887,0
0.889708897,0.784810127,0.044275775,0.317360944,0.004980887,0
0.889708897,0.784810127,0.043327008,0.315434626,0.004980887,0
0.889708897,0.784810127,0.046805819,0.317360944,0.004980887,0
0.889708897,0.784810127,0.040638836,0.31627739,0.004980887,0
0.889708897,0.784810127,0.036053131,0.316397785,0.004980887,0
0.889708897,0.784810127,0.045224541,0.315916205,0.004980887,0
0.888683887,0.784810127,0.044117647,0.313989887,0.004973218,0
0.889708897,0.784810127,0.043010753,0.314471466,0.004980887,0
0.889708897,0.785443038,0.031625553,0.317120154,0.004984936,0
0.889708897,0.785443038,0.031625553,0.316397785,0.004984936,0
0.889708897,0.787341772,0.031625553,0.315916205,0.004997084,0
0.889708897,0.786708861,0.031625553,0.317962918,0.004993034,0
0.888683887,0.786708861,0.036211259,0.319166867,0.004985347,0
0.889708897,0.787341772,0.031625553,0.317481339,0.004997084,0
0.889708897,0.787974684,0.031625553,0.318564893,0.005001133,0
0.888683887,0.788607595,0.031625553,0.317722129,0.004997476,0
0.889708897,0.789873418,0.031625553,0.315916205,0.005013281,0
0.889708897,0.789873418,0.031625553,0.317360944,0.005013281,0
0.889708897,0.789873418,0.031625553,0.319407657,0.005013281,0
0.889708897,0.789873418,0.031625553,0.317240549,0.005013281,0
0.887658877,0.788607595,0.031625553,0.314953046,0.00498978,0
0.888342217,0.789029536,0.031625553,0.317842523,0.004997603,0
0.886633866,0.787974684,0.030676787,0.315314231,0.004978064,0
0.886633866,0.788607595,0.02972802,0.312785938,0.004982094,0
0.885608856,0.789873418,0.039215686,0.316076732,0.004982468,0
0.885608856,0.789873418,0.026723593,0.317842523,0.004982468,0
0.887658877,0.789873418,0.034788109,0.319046472,0.004997853,0
0.885608856,0.789873418,0.025616698,0.319287262,0.004982468,0
0.885608856,0.789873418,0.028673835,0.320732001,0.004982468,0
0.885608856,0.791012658,0.025616698,0.319287262,0.004989711,0
0.885608856,0.792151899,0.029095509,0.317842523,0.004996955,0
0.884242176,0.792151899,0.014547755,0.31848463,0.004986692,0
0.883558836,0.792151899,0.027672359,0.322658319,0.004981567,0
0.882533825,0.792151899,0.01201771,0.322537924,0.004973888,0
0.882533825,0.793417722,0.025774826,0.317601734,0.0049819,0
0.881508815,0.794683544,0.024984187,0.318083313,0.004982218,0
0.881508815,0.794683544,0.015812777,0.318966209,0.004982218,0
0.881508815,0.794683544,0.018184693,0.319528052,0.004982218,0
0.881508815,0.797468354,0.019607843,0.319287262,0.004999818,0
0.881508815,0.797468354,0.030360531,0.318805683,0.004999818,0
0.881508815,0.797468354,0.030360531,0.316879364,0.004999818,0
0.881508815,0.797468354,0.025774826,0.318564893,0.004999818,0
0.879253793,0.796075949,0.030360531,0.317120154,0.0049741,0
0.878126281,0.796772152,0.021189121,0.316638575,0.004970037,0
0.878126281,0.798101266,0.030360531,0.319287262,0.004978394,0
0.879253793,0.798734177,0.030360531,0.318324103,0.004990843,0
0.87699877,0.798101266,0.025774826,0.316758969,0.004969945,0
0.87699877,0.798734177,0.021189121,0.318564893,0.004973918,0
0.87699877,0.8,0.030360531,0.321213581,0.004981864,0
0.87699877,0.8,0.019607843,0.32217674,0.004981864,0
0.87597376,0.8,0.019607843,0.319046472,0.004974175,0
0.87597376,0.8,0.013915244,0.31651818,0.004974175,0
0.873923739,0.8,0.013915244,0.318966209,0.004958829,0
0.872898729,0.801687764,0.018184693,0.319648447,0.004961701,0
0.872898729,0.802531646,0.019607843,0.319889237,0.004966966,0
0.874948749,0.801265823,0.019607843,0.318564893,0.004974418,0
0.872898729,0.803670886,0.019607843,0.320009632,0.004974073,0
0.872898729,0.802531646,0.019607843,0.320892527,0.004966966,0
0.872898729,0.802531646,0.019607843,0.320571474,0.004966966,0
0.872898729,0.804240506,0.019607843,0.317360944,0.004977627,0
0.872898729,0.804240506,0.019607843,0.319166867,0.004977627,0
0.872898729,0.804810127,0.019607843,0.318645156,0.00498118,0
0.872898729,0.804810127,0.019607843,0.319528052,0.00498118,0
0.87197622,0.804240506,0.019607843,0.319648447,0.004970707,0
0.871053711,0.804810127,0.019607843,0.319768842,0.00496734,0
0.871053711,0.805443038,0.012492094,0.322297135,0.004971277,0
0.869208692,0.804810127,0.016761543,0.32193595,0.004953533,0
0.869208692,0.804810127,0.025300443,0.322818846,0.004953533,0
0.869208692,0.804810127,0.025300443,0.323621478,0.004953533,0
0.869208692,0.804810127,0.02192705,0.320250421,0.004953533,0
0.868183682,0.804810127,0.016761543,0.318805683,0.004945877,0
0.868183682,0.806708861,0.020240354,0.324223453,0.004957639,0
0.866475331,0.807341772,0.015180266,0.322658319,0.004948782,0
0.866133661,0.807341772,0.015180266,0.323019504,0.00494623,0
0.865108651,0.807341772,0.020240354,0.32217674,0.004938582,0
0.867158672,0.807341772,0.016761543,0.321213581,0.00495389,0
0.866133661,0.807341772,0.008222644,0.320491211,0.00494623,0
0.865108651,0.807341772,0.016761543,0.322056345,0.004938582,0
0.865108651,0.807341772,0.019607843,0.322658319,0.004938582,0
0.865108651,0.807341772,0.016761543,0.323260294,0.004938582,0
0.865108651,0.807341772,0.022770398,0.318926078,0.004938582,0
0.865108651,0.807341772,0.025300443,0.321213581,0.004938582,0
0.865108651,0.807341772,0.016761543,0.319046472,0.004938582,0
0.863741971,0.808270042,0.019607843,0.322016213,0.004934111,0
0.865108651,0.810126582,0.016761543,0.324705033,0.004955752,0
0.86100861,0.807341772,0.019607843,0.324424111,0.004908091,0
0.863058631,0.808734177,0.016761543,0.32193595,0.004931874,0
0.86237529,0.808270042,0.019607843,0.321374107,0.004923936,0
0.86100861,0.807341772,0.016761543,0.325427402,0.004908091,0
0.86100861,0.807341772,0.019607843,0.324584638,0.004908091,0
0.86100861,0.808037975,0.016761543,0.322658319,0.004912357,0
0.86100861,0.807341772,0.025300443,0.319929368,0.004908091,0
0.86100861,0.810126582,0.021030993,0.32145437,0.004925155,0
0.86100861,0.810126582,0.016761543,0.324343848,0.004925155,0
0.86100861,0.810126582,0.016445288,0.32807609,0.004925155,0
0.86100861,0.810126582,0.015180266,0.326029376,0.004925155,0
0.86100861,0.810696203,0.015180266,0.323621478,0.004928645,0
0.858001913,0.81164557,0.015180266,0.326510956,0.004912088,0
0.859505262,0.81164557,0.015180266,0.33325307,0.004923264,0
0.858753588,0.812405063,0.015180266,0.332289911,0.004922312,0
0.858001913,0.812405063,0.015180266,0.329882013,0.004916721,0
0.856498565,0.812405063,0.015180266,0.328918854,0.004905557,0
0.856498565,0.812405063,0.015180266,0.329400433,0.004905557,0
0.856498565,0.812405063,0.015180266,0.329641223,0.004905557,0
0.856498565,0.813333333,0.015180266,0.331166225,0.004911206,0
0.856498565,0.812405063,0.015180266,0.330122803,0.004905557,0
0.856498565,0.814261603,0.015180266,0.329882013,0.004916856,0
0.856498565,0.814493671,0.015180266,0.33277149,0.004918268,0
0.854448544,0.813797468,0.003795066,0.332651096,0.004898817,0
0.853765204,0.813333333,0.011385199,0.331968858,0.004890942,0
0.855131885,0.814261603,0.015180266,0.333895176,0.004906703,0
0.854448544,0.813797468,0.015180266,0.33325307,0.004898817,0
0.853423534,0.812531646,0.015180266,0.331928726,0.004883558,0
0.852398524,0.811265823,0.015180266,0.330363593,0.004868333,0
0.852398524,0.811265823,0.015180266,0.330122803,0.004868333,0
0.852398524,0.810696203,0.015180266,0.329641223,0.004864888,0
0.852398524,0.812405063,0.006641366,0.328196484,0.004875223,0
0.852398524,0.812405063,0.003795066,0.330243198,0.004875223,0
0.852398524,0.812405063,0.003795066,0.328597801,0.004875223,0
0.852398524,0.813101266,0.003795066,0.326751746,0.004879434,0
0.852398524,0.813797468,0.003795066,0.32907938,0.004883644,0
0.852398524,0.815189873,0.008433481,0.330845172,0.004892066,0
0.850553506,0.815189873,0.010752688,0.328437274,0.004878423,0
0.849938499,0.815189873,0.013071895,0.327634642,0.004873882,0
0.849630996,0.815759494,0.010752688,0.32735372,0.004875044,0
0.848708487,0.815189873,0.013071895,0.326832009,0.004864813,0
0.848708487,0.816708861,0.007168459,0.324584638,0.004873949,0
0.848708487,0.815759494,0.008855155,0.326751746,0.004868239,0
0.849630996,0.816898734,0.008855155,0.325427402,0.004881906,0
0.848708487,0.817468354,0.008855155,0.327233325,0.004878517,0
0.848708487,0.817468354,0.008855155,0.328758327,0.004878517,0
0.848708487,0.817468354,0.008855155,0.330483987,0.004878517,0
0.846658467,0.817468354,0.008855155,0.329882013,0.004863391,0
0.848708487,0.818164557,0.008855155,0.322297135,0.004882704,0
0.848708487,0.820253165,0.008855155,0.322899109,0.004895267,0
0.848708487,0.819556962,0.008855155,0.325307007,0.004891079,0
0.846658467,0.818860759,0.008855155,0.327955695,0.00487174,0
0.846658467,0.819556962,0.008855155,0.327474115,0.004875914,0
0.844608446,0.818164557,0.008855155,0.328597801,0.004852468,0
0.845633456,0.820886076,0.008855155,0.322658319,0.004876305,0
0.844608446,0.820253165,0.008855155,0.323139899,0.004864953,0
0.844608446,0.820253165,0.008855155,0.324103058,0.004864953,0
0.844608446,0.821518987,0.008855155,0.326029376,0.004872519,0
0.844608446,0.821097046,0.008855155,0.327474115,0.004869997,0
0.844608446,0.820253165,0.008855155,0.327955695,0.004864953,0
0.844608446,0.82278481,0.008855155,0.327714905,0.004880086,0
0.844608446,0.821518987,0.008855155,0.324343848,0.004872519,0
0.843241766,0.82278481,0.008855155,0.324103058,0.004869986,0
0.844608446,0.82278481,0.008855155,0.323741873,0.004880086,0
0.840508405,0.82278481,0.008855155,0.32169516,0.004849843,0
0.841533415,0.82278481,0.008855155,0.324945822,0.004857388,0
0.842558426,0.82278481,0.008855155,0.323139899,0.004864944,0
0.842558426,0.82278481,0.008855155,0.322297135,0.004864944,0
0.840508405,0.82278481,0.008855155,0.321996147,0.004849843,0
0.842558426,0.825063291,0.008855155,0.32169516,0.004878522,0
0.840508405,0.825063291,0,0.324343848,0.004863379,0
0.840508405,0.823924051,0.004427577,0.325307007,0.004856611,0
0.840508405,0.82278481,0,0.326029376,0.004849843,0
0.840508405,0.825063291,0,0.325547797,0.004863379,0
0.840508405,0.826455696,0,0.325547797,0.00487165,0
0.840508405,0.826455696,0,0.325547797,0.00487165,0
0.840508405,0.826455696,0,0.327714905,0.00487165,0
0.840508405,0.827848101,0,0.327153062,0.004879923,0
0.840508405,0.827848101,0,0.327474115,0.004879923,0
0.840508405,0.825063291,0,0.326751746,0.004863379,0
0.840508405,0.827848101,0,0.322899109,0.004879923,0
0.840508405,0.827848101,0,0.32169516,0.004879923,0
0.840508405,0.826455696,0,0.322417529,0.00487165,0
0.840508405,0.827848101,0,0.324584638,0.004879923,0
0.840508405,0.827848101,0,0.325547797,0.004879923,0
0.840508405,0.827848101,0,0.325307007,0.004879923,0
0.840508405,0.827848101,0,0.324584638,0.004879923,0
0.840508405,0.827848101,0,0.324103058,0.004879923,0
0.840508405,0.827848101,0,0.32169516,0.004879923,0
0.840508405,0.827848101,0,0.32145437,0.004879923,0
0.840508405,0.827848101,0,0.327313589,0.004879923,0
0.840508405,0.827848101,0,0.324825427,0.004879923,0
0.840508405,0.830126582,0,0.323380689,0.004893459,0
0.840508405,0.830126582,0,0.32217674,0.004893459,0
0.840508405,0.830126582,0,0.323139899,0.004893459,0
0.840508405,0.830126582,0,0.326992536,0.004893459,0
0.840508405,0.830126582,0,0.325547797,0.004893459,0
0.840508405,0.830126582,0,0.326751746,0.004893459,0
0.840508405,0.830126582,0,0.327795168,0.004893459,0
0.840508405,0.830126582,0,0.329882013,0.004893459,0
0.840508405,0.830126582,0,0.327474115,0.004893459,0
0.840508405,0.830126582,0,0.323621478,0.004893459,0
0.840508405,0.830126582,0,0.323139899,0.004893459,0
0.840508405,0.830126582,0,0.324584638,0.004893459,0
0.840508405,0.830126582,0,0.325307007,0.004893459,0
0.840508405,0.830126582,0,0.324825427,0.004893459,0
0.840508405,0.830126582,0,0.326510956,0.004893459,0
0.840508405,0.830126582,0,0.326029376,0.004893459,0
0.840508405,0.830126582,0,0.323139899,0.004893459,0
0.840508405,0.830126582,0,0.32217674,0.004893459,0
0.840508405,0.830126582,0,0.320972791,0.004893459,0
0.840508405,0.830126582,0,0.324424111,0.004893459,0
0.840508405,0.830126582,0,0.325066217,0.004893459,0
0.840508405,0.830126582,0,0.324584638,0.004893459,0
0.840508405,0.830126582,0,0.325066217,0.004893459,0
0.840508405,0.830126582,0,0.325066217,0.004893459,0
0.840508405,0.830126582,0,0.32169516,0.004893459,0
0.840508405,0.830126582,0,0.316397785,0.004893459,0
0.840508405,0.830126582,0,0.31382936,0.004893459,0
0.840508405,0.830126582,0,0.313989887,0.004893459,0
0.840508405,0.830126582,0,0.314471466,0.004893459,0
0.840508405,0.830126582,0,0.314712256,0.004893459,0
0.840508405,0.830126582,0,0.312063569,0.004893459,0
0.840508405,0.830126582,0,0.311581989,0.004893459,0
0.840508405,0.830126582,0,0.314471466,0.004893459,0
0.840508405,0.830126582,0,0.312866201,0.004893459,0
0.840508405,0.830126582,0,0.311100409,0.004893459,0
0.840508405,0.830126582,0,0.311421462,0.004893459,0
0.840508405,0.830126582,0,0.311100409,0.004893459,0
0.840508405,0.832911392,0,0.312545148,0.004910005,0
0.840508405,0.831518987,0,0.311341199,0.004901732,0
0.838253383,0.831518987,0,0.311581989,0.004884991,0
0.840508405,0.832911392,0,0.313267517,0.004910005,0
0.840508405,0.832911392,0,0.314953046,0.004910005,0
0.839005057,0.831983122,0,0.314631993,0.004893317,0
0.840508405,0.832911392,0,0.313508307,0.004910005,0
0.838253383,0.831518987,0,0.318324103,0.004884991,0
0.83599836,0.830126582,0,0.318324103,0.004860084,0
0.83599836,0.830126582,0,0.320491211,0.004860084,0
0.838253383,0.831518987,0,0.317601734,0.004884991,0
0.83599836,0.830126582,0,0.316156995,0.004860084,0
0.83599836,0.830126582,0,0.30989646,0.004860084,0
0.83599836,0.830126582,0,0.31037804,0.004860084,0
0.83599836,0.830126582,0,0.313026728,0.004860084,0
0.83599836,0.830126582,0,0.314471466,0.004860084,0
0.83599836,0.830126582,0,0.312063569,0.004860084,0
0.83599836,0.831518987,0,0.313267517,0.0048683,0
0.83599836,0.830126582,0,0.314631993,0.004860084,0
0.83599836,0.830126582,0,0.313508307,0.004860084,0
0.83599836,0.831518987,0,0.319287262,0.0048683,0
0.83599836,0.831983122,0,0.318645156,0.004871038,0
0.83599836,0.830126582,0,0.318324103,0.004860084,0
0.83599836,0.830126582,0,0.317601734,0.004860084,0
0.83599836,0.830126582,0,0.318564893,0.004860084,0
0.83599836,0.830126582,0,0.319287262,0.004860084,0
0.83599836,0.830126582,0,0.318645156,0.004860084,0
0.83599836,0.830126582,0,0.314471466,0.004860084,0
0.83599836,0.830126582,0,0.311100409,0.004860084,0
0.83599836,0.830126582,0,0.311341199,0.004860084,0
0.83599836,0.830126582,0,0.316397785,0.004860084,0
0.83599836,0.830126582,0,0.317601734,0.004860084,0
0.83599836,0.830126582,0,0.317360944,0.004860084,0
0.83599836,0.830126582,0,0.315434626,0.004860084,0
0.83599836,0.827848101,0,0.313989887,0.00484664,0
0.83599836,0.830126582,0,0.315916205,0.004860084,0
0.83599836,0.827848101,0,0.317360944,0.00484664,0
0.83599836,0.827848101,0,0.317842523,0.00484664,0
0.83599836,0.827848101,0,0.319929368,0.00484664,0
0.83599836,0.827848101,0,0.319768842,0.00484664,0
0.83599836,0.827848101,0,0.320491211,0.00484664,0
0.840508405,0.830126582,0,0.318324103,0.004893459,0
0.83599836,0.827848101,0,0.318324103,0.00484664,0
0.83599836,0.827848101,0,0.318805683,0.00484664,0
0.83599836,0.827848101,0,0.319447789,0.00484664,0
0.838253383,0.828987342,0,0.320250421,0.004870001,0
0.840508405,0.827848101,0,0.32193595,0.004879923,0
0.840508405,0.827848101,0,0.32169516,0.004879923,0
0.83599836,0.827848101,0,0.32217674,0.00484664,0
0.83599836,0.827848101,0,0.32169516,0.00484664,0
0.83599836,0.826919831,0,0.319768842,0.004841164,0
0.838253383,0.826455696,0,0.320370816,0.004855013,0
0.837501708,0.825991561,0,0.316879364,0.004846733,0
0.83599836,0.825063291,0,0.319528052,0.00483021,0
0.83599836,0.825063291,0,0.321855687,0.00483021,0
0.83599836,0.825063291,0,0.323621478,0.00483021,0
0.838253383,0.826455696,0,0.325066217,0.004855013,0
0.83599836,0.825063291,0,0.324825427,0.00483021,0
0.83599836,0.823924051,0,0.323139899,0.004823489,0
0.83599836,0.82278481,0,0.322658319,0.004816768,0
0.83599836,0.823924051,0,0.323621478,0.004823489,0
0.840508405,0.825063291,0,0.322658319,0.004863379,0
0.83599836,0.82278481,0,0.326751746,0.004816768,0
0.83599836,0.82278481,0,0.326992536,0.004816768,0
0.838253383,0.823924051,0,0.325307007,0.004840025,0
0.837501708,0.823544304,0,0.326029376,0.004832262,0
